100,1.444505293992772e-11
125.8925411794167,1.444505234597188e-11
158.4893192461114,1.44450514046144e-11
199.526231496888,1.444504991266602e-11
251.1886431509581,1.444504754808849e-11
316.227766016838,1.444504380049285e-11
398.1071705534974,1.444503786096989e-11
501.1872336272725,1.444502844749879e-11
630.9573444801935,1.444501352825478e-11
794.3282347242819,1.444498988309508e-11
1000,1.444495240868047e-11
1258.925411794168,1.444489301732977e-11
1584.893192461114,1.444479889238407e-11
1995.262314968881,1.444464972445126e-11
2511.886431509582,1.444441333445661e-11
3162.277660168381,1.444403874496378e-11
3981.071705534975,1.444344521981178e-11
5011.872336272726,1.444250494542969e-11
6309.573444801937,1.444101571361499e-11
7943.282347242821,1.443865795456673e-11
10000.00000000001,1.443492745715443e-11
12589.25411794168,1.442903077250241e-11
15848.93192461115,1.44197244692371e-11
19952.62314968881,1.440507268385116e-11
25118.86431509583,1.438209256105196e-11
31622.77660168383,1.434626223156081e-11
39810.71705534977,1.429089937392048e-11
50118.72336272729,1.420651316361352e-11
63095.7344480194,1.408042250996973e-11
79432.82347242825,1.389717757038585e-11
100000.0000000001,1.364032296737167e-11
125892.5411794169,1.329516141720198e-11
158489.3192461116,1.285021134121715e-11
199526.2314968883,1.229409854951487e-11
251188.6431509584,1.160842696312528e-11
316227.7660168384,1.076448960690559e-11
398107.1705534979,9.733801261507928e-12
500000,8.527181980482887e-12
