100,2.280688604337827e-09
125.8925411794167,2.279596985173061e-09
158.4893192461114,2.277868843546691e-09
199.526231496888,2.275135170654083e-09
251.1886431509581,2.270815934574589e-09
316.227766016838,2.264003854810283e-09
398.1071705534974,2.253290731811374e-09
501.1872336272725,2.236517698527519e-09
630.9573444801935,2.210439771601495e-09
794.3282347242819,2.170332167744519e-09
1000,2.109663997696388e-09
1258.925411794168,2.020164477326585e-09
1584.893192461114,1.892892654627724e-09
1995.262314968881,1.721047755148748e-09
2511.886431509582,1.504566985255077e-09
3162.277660168381,1.254482630189089e-09
3981.071705534975,9.929169488730262e-10
5011.872336272726,7.463019867142439e-10
6309.573444801937,5.355092173343316e-10
7943.282347242821,3.699228649313283e-10
10000.00000000001,2.482669151684395e-10
12589.25411794168,1.632108765682738e-10
15848.93192461115,1.057847376670549e-10
19952.62314968881,6.792129535242831e-11
25118.86431509583,4.334453465227224e-11
31622.77660168383,2.755331629693784e-11
39810.71705534977,1.747258539200401e-11
50118.72336272729,1.1063382306094e-11
63095.7344480194,6.998707619177261e-12
79432.82347242825,4.424933636870593e-12
100000.0000000001,2.796858506568874e-12
125892.5411794169,1.767732142976903e-12
158489.3192461116,1.117554187515246e-12
199526.2314968883,7.069507736644029e-13
251188.6431509584,4.477201852612262e-13
316227.7660168384,2.840910213519417e-13
398107.1705534979,1.808209792092246e-13
500000,1.161808002205397e-13
