100,1.582722340090388e-10
125.8925411794167,1.582650719494358e-10
158.4893192461114,1.582537221778037e-10
199.526231496888,1.582357373361515e-10
251.1886431509581,1.582072416548793e-10
316.227766016838,1.58162100060506e-10
398.1071705534974,1.580906081993428e-10
501.1872336272725,1.579774335306038e-10
630.9573444801935,1.577983953148354e-10
794.3282347242819,1.575154686426589e-10
1000,1.570691324079926e-10
1258.925411794168,1.563668953636466e-10
1584.893192461114,1.55266696523935e-10
1995.262314968881,1.535543624660602e-10
2511.886431509582,1.509165316103528e-10
3162.277660168381,1.469165730699366e-10
3981.071705534975,1.409938855563538e-10
5011.872336272726,1.32526477814719e-10
6309.573444801937,1.21008754322861e-10
7943.282347242821,1.063587816987664e-10
10000.00000000001,8.923649774660547e-11
12589.25411794168,7.109656674531687e-11
15848.93192461115,5.377245864351762e-11
19952.62314968881,3.879160302623267e-11
25118.86431509583,2.69098092298138e-11
31622.77660168383,1.811571229339702e-11
39810.71705534977,1.193452057615113e-11
50118.72336272729,7.745922302861138e-12
63095.7344480194,4.977463047822106e-12
79432.82347242825,3.177675528431016e-12
100000.0000000001,2.020180935759558e-12
125892.5411794169,1.280920235011687e-12
158489.3192461116,8.108685227449619e-13
199526.2314968883,5.128350156602245e-13
251188.6431509584,3.242074412465914e-13
316227.7660168384,2.049592399273265e-13
398107.1705534979,1.296260273732689e-13
500000,8.244383063912716e-14
