100,3.422874433015205e-07
125.8925411794167,3.420587239963037e-07
158.4893192461114,3.416968537857584e-07
199.526231496888,3.411248938935369e-07
251.1886431509581,3.402223104032511e-07
316.227766016838,3.388015548350831e-07
398.1071705534974,3.365739554787475e-07
501.1872336272725,3.331028323915516e-07
630.9573444801935,3.277457712381508e-07
794.3282347242819,3.195995822568465e-07
1000,3.074868013505264e-07
1258.925411794168,2.900634889403411e-07
1584.893192461114,2.661607203955193e-07
1995.262314968881,2.354147123299191e-07
2511.886431509582,1.989843359838401e-07
3162.277660168381,1.597931645097249e-07
3981.071705534975,1.217792472088687e-07
5011.872336272726,8.843568757617912e-08
6309.573444801937,6.167282852519526e-08
7943.282347242821,4.168129543983986e-08
10000.00000000001,2.753511840394762e-08
12589.25411794168,1.790441699340323e-08
15848.93192461115,1.151903544944796e-08
19952.62314968881,7.359317765693795e-09
25118.86431509583,4.680514758734039e-09
31622.77660168383,2.96817034806935e-09
39810.71705534977,1.878798350420965e-09
50118.72336272729,1.1878489111665e-09
63095.7344480194,7.504458736464124e-10
79432.82347242825,4.738862122352483e-10
100000.0000000001,2.99158556102534e-10
125892.5411794169,1.888210208841102e-10
158489.3192461116,1.191661436814386e-10
199526.2314968883,7.520230748261286e-11
251188.6431509584,4.745719540332616e-11
316227.7660168384,2.994890085740405e-11
398107.1705534979,1.890099312756731e-11
500000,1.198653716197378e-11
