100,3.06598207488401e-12
125.8925411794167,3.065980607233862e-12
158.4893192461114,3.065978281163039e-12
199.526231496888,3.065974594606071e-12
251.1886431509581,3.065968751826081e-12
316.227766016838,3.065959491711578e-12
398.1071705534974,3.065944815583347e-12
501.1872336272725,3.065921555902151e-12
630.9573444801935,3.065884692823035e-12
794.3282347242819,3.065826271379402e-12
1000,3.065733686176745e-12
1258.925411794168,3.06558696492388e-12
1584.893192461114,3.065354468628331e-12
1995.262314968881,3.064986090342723e-12
2511.886431509582,3.064402509948792e-12
3162.277660168381,3.063478249496532e-12
3981.071705534975,3.062015031201714e-12
5011.872336272726,3.059700086401637e-12
6309.573444801937,3.056041408746172e-12
7943.282347242821,3.05026843187096e-12
10000.00000000001,3.041182715877648e-12
12589.25411794168,3.026940979386667e-12
15848.93192461115,3.004758081834138e-12
19952.62314968881,2.970544337369895e-12
25118.86431509583,2.918567342726304e-12
31622.77660168383,2.841391786139129e-12
39810.71705534977,2.730608423266023e-12
50118.72336272729,2.579051787993028e-12
63095.7344480194,2.384793383754933e-12
79432.82347242825,2.155527222901904e-12
100000.0000000001,1.909752930086762e-12
125892.5411794169,1.67170635293417e-12
158489.3192461116,1.462154025753087e-12
199526.2314968883,1.291551078795902e-12
251188.6431509584,1.159494336017881e-12
316227.7660168384,1.058633249595912e-12
398107.1705534979,9.792387539672366e-13
500000,9.131007036129288e-13
