100,2.899377363129689e-12
125.8925411794167,2.899376345592868e-12
158.4893192461114,2.899374732910026e-12
199.526231496888,2.899372176984532e-12
251.1886431509581,2.899368126127497e-12
316.227766016838,2.899361705985048e-12
398.1071705534974,2.899351530822747e-12
501.1872336272725,2.899335404478947e-12
630.9573444801935,2.899309846441604e-12
794.3282347242819,2.899269340939854e-12
1000,2.899205147199258e-12
1258.925411794168,2.899103414894412e-12
1584.893192461114,2.898942199947679e-12
1995.262314968881,2.898686741418957e-12
2511.886431509582,2.898281992348438e-12
3162.277660168381,2.897640823126672e-12
3981.071705534975,2.896625428427782e-12
5011.872336272726,2.895018117726318e-12
6309.573444801937,2.892475667021299e-12
7943.282347242821,2.888458578088517e-12
10000.00000000001,2.882122939330154e-12
12589.25411794168,2.872158797451752e-12
15848.93192461115,2.856557619656213e-12
19952.62314968881,2.832299692155321e-12
25118.86431509583,2.794986571442973e-12
31622.77660168383,2.738534632820928e-12
39810.71705534977,2.655231049826536e-12
50118.72336272729,2.536720099127102e-12
63095.7344480194,2.376608617545093e-12
79432.82347242825,2.174744822392565e-12
100000.0000000001,1.941297553067588e-12
125892.5411794169,1.69679542373293e-12
158489.3192461116,1.465837099397261e-12
199526.2314968883,1.267860421951919e-12
251188.6431509584,1.111538091755909e-12
316227.7660168384,9.954738741601611e-13
398107.1705534979,9.124548908840583e-13
500000,8.540672656678145e-13
