100,5.602169141887571e-07
125.8925411794167,4.871720796933682e-07
158.4893192461114,4.03739681278441e-07
199.526231496888,3.175485670470894e-07
251.1886431509581,2.372694091958362e-07
316.227766016838,1.693964309476357e-07
398.1071705534974,1.165540375660431e-07
501.1872336272725,7.79938829902448e-08
630.9573444801935,5.116573634403471e-08
794.3282347242819,3.31133869044851e-08
1000,2.123764310630833e-08
1258.925411794168,1.354092538775195e-08
1584.893192461114,8.600799180367716e-09
1995.262314968881,5.449699008179499e-09
2511.886431509582,3.447732070249238e-09
3162.277660168381,2.179052284797205e-09
3981.071705534975,1.376358317697761e-09
5011.872336272726,8.690093665295025e-10
6309.573444801937,5.485414092921371e-10
7943.282347242821,3.461993087387778e-10
10000.00000000001,2.184740961601036e-10
12589.25411794168,1.378626377529465e-10
15848.93192461115,8.699136618908647e-11
19952.62314968881,5.48902278799147e-11
25118.86431509583,3.463437104032547e-11
31622.77660168383,2.18532288721197e-11
39810.71705534977,1.378865018843423e-11
50118.72336272729,8.700156192451299e-12
63095.7344480194,5.489498162592842e-12
79432.82347242825,3.463695816498385e-12
100000.0000000001,2.185495341753377e-12
125892.5411794169,1.379003132689592e-12
158489.3192461116,8.701400616142791e-13
199526.2314968883,5.490688158655153e-13
251188.6431509584,3.464864144409912e-13
316227.7660168384,2.186655043397464e-13
398107.1705534979,1.380159400162566e-13
500000,8.75431500219879e-14
